"Datetime","Temperature"
2060-06-20 18:00:00,19.49175
2060-06-20 19:00:00,19.4840416666667
2060-06-20 20:00:00,19.4763333333333
2060-06-20 21:00:00,19.468625
2060-06-20 22:00:00,19.4609166666667
2060-06-20 23:00:00,19.4532083333333
2060-06-21 00:00:00,19.4455
2060-06-21 01:00:00,19.4377916666667
2060-06-21 02:00:00,19.4300833333333
2060-06-21 03:00:00,19.422375
2060-06-21 04:00:00,19.4146666666667
2060-06-21 05:00:00,19.4069583333333
2060-06-21 06:00:00,19.39925
2060-06-21 07:00:00,19.3915416666667
2060-06-21 08:00:00,19.3838333333333
2060-06-21 09:00:00,19.376125
2060-06-21 10:00:00,19.3684166666667
2060-06-21 11:00:00,19.3607083333333
2060-06-21 12:00:00,19.353
2060-06-21 13:00:00,19.373125
2060-06-21 14:00:00,19.39325
2060-06-21 15:00:00,19.413375
2060-06-21 16:00:00,19.4335
2060-06-21 17:00:00,19.453625
2060-06-21 18:00:00,19.47375
2060-06-21 19:00:00,19.493875
2060-06-21 20:00:00,19.514
2060-06-21 21:00:00,19.534125
2060-06-21 22:00:00,19.55425
2060-06-21 23:00:00,19.574375
2060-06-22 00:00:00,19.5945
2060-06-22 01:00:00,19.614625
2060-06-22 02:00:00,19.63475
2060-06-22 03:00:00,19.654875
2060-06-22 04:00:00,19.675
2060-06-22 05:00:00,19.695125
2060-06-22 06:00:00,19.71525
2060-06-22 07:00:00,19.735375
2060-06-22 08:00:00,19.7555
2060-06-22 09:00:00,19.775625
2060-06-22 10:00:00,19.79575
2060-06-22 11:00:00,19.815875
2060-06-22 12:00:00,19.836
2060-06-22 13:00:00,19.856125
2060-06-22 14:00:00,19.87625
2060-06-22 15:00:00,19.896375
2060-06-22 16:00:00,19.9165
2060-06-22 17:00:00,19.936625
2060-06-22 18:00:00,19.95675
2060-06-22 19:00:00,19.976875
2060-06-22 20:00:00,19.997
2060-06-22 21:00:00,20.017125
2060-06-22 22:00:00,20.03725
2060-06-22 23:00:00,20.057375
2060-06-23 00:00:00,20.0775
2060-06-23 01:00:00,20.097625
2060-06-23 02:00:00,20.11775
2060-06-23 03:00:00,20.137875
2060-06-23 04:00:00,20.158
2060-06-23 05:00:00,20.178125
2060-06-23 06:00:00,20.19825
2060-06-23 07:00:00,20.218375
2060-06-23 08:00:00,20.2385
2060-06-23 09:00:00,20.258625
2060-06-23 10:00:00,20.27875
2060-06-23 11:00:00,20.298875
2060-06-23 12:00:00,20.319
2060-06-23 13:00:00,20.3370208333333
2060-06-23 14:00:00,20.3550416666667
2060-06-23 15:00:00,20.3730625
2060-06-23 16:00:00,20.3910833333333
2060-06-23 17:00:00,20.4091041666667
2060-06-23 18:00:00,20.427125
2060-06-23 19:00:00,20.4451458333333
2060-06-23 20:00:00,20.4631666666667
2060-06-23 21:00:00,20.4811875
2060-06-23 22:00:00,20.4992083333333
2060-06-23 23:00:00,20.5172291666667
2060-06-24 00:00:00,20.53525
2060-06-24 01:00:00,20.5532708333333
2060-06-24 02:00:00,20.5712916666667
2060-06-24 03:00:00,20.5893125
2060-06-24 04:00:00,20.6073333333333
2060-06-24 05:00:00,20.6253541666667
2060-06-24 06:00:00,20.643375
2060-06-24 07:00:00,20.6613958333333
2060-06-24 08:00:00,20.6794166666667
2060-06-24 09:00:00,20.6974375
2060-06-24 10:00:00,20.7154583333333
2060-06-24 11:00:00,20.7334791666667
2060-06-24 12:00:00,20.7515
2060-06-24 13:00:00,20.7695208333333
2060-06-24 14:00:00,20.7875416666667
2060-06-24 15:00:00,20.8055625
2060-06-24 16:00:00,20.8235833333333
2060-06-24 17:00:00,20.8416041666667
2060-06-24 18:00:00,20.859625
2060-06-24 19:00:00,20.8776458333333
2060-06-24 20:00:00,20.8956666666667
2060-06-24 21:00:00,20.9136875
2060-06-24 22:00:00,20.9317083333333
2060-06-24 23:00:00,20.9497291666667
2060-06-25 00:00:00,20.96775
2060-06-25 01:00:00,20.9857708333333
2060-06-25 02:00:00,21.0037916666667
2060-06-25 03:00:00,21.0218125
2060-06-25 04:00:00,21.0398333333333
2060-06-25 05:00:00,21.0578541666667
2060-06-25 06:00:00,21.075875
2060-06-25 07:00:00,21.0938958333333
2060-06-25 08:00:00,21.1119166666667
2060-06-25 09:00:00,21.1299375
2060-06-25 10:00:00,21.1479583333333
2060-06-25 11:00:00,21.1659791666667
2060-06-25 12:00:00,21.184
2060-06-25 13:00:00,21.1803125
2060-06-25 14:00:00,21.176625
2060-06-25 15:00:00,21.1729375
2060-06-25 16:00:00,21.16925
2060-06-25 17:00:00,21.1655625
2060-06-25 18:00:00,21.161875
2060-06-25 19:00:00,21.1581875
2060-06-25 20:00:00,21.1545
2060-06-25 21:00:00,21.1508125
2060-06-25 22:00:00,21.147125
2060-06-25 23:00:00,21.1434375
2060-06-26 00:00:00,21.13975
2060-06-26 01:00:00,21.1360625
2060-06-26 02:00:00,21.132375
2060-06-26 03:00:00,21.1286875
2060-06-26 04:00:00,21.125
2060-06-26 05:00:00,21.1213125
2060-06-26 06:00:00,21.117625
2060-06-26 07:00:00,21.1139375
2060-06-26 08:00:00,21.11025
2060-06-26 09:00:00,21.1065625
2060-06-26 10:00:00,21.102875
2060-06-26 11:00:00,21.0991875
2060-06-26 12:00:00,21.0955
2060-06-26 13:00:00,21.0918125
2060-06-26 14:00:00,21.088125
2060-06-26 15:00:00,21.0844375
2060-06-26 16:00:00,21.08075
2060-06-26 17:00:00,21.0770625
2060-06-26 18:00:00,21.073375
2060-06-26 19:00:00,21.0696875
2060-06-26 20:00:00,21.066
2060-06-26 21:00:00,21.0623125
2060-06-26 22:00:00,21.058625
2060-06-26 23:00:00,21.0549375
2060-06-27 00:00:00,21.05125
2060-06-27 01:00:00,21.0475625
2060-06-27 02:00:00,21.043875
2060-06-27 03:00:00,21.0401875
2060-06-27 04:00:00,21.0365
2060-06-27 05:00:00,21.0328125
2060-06-27 06:00:00,21.029125
2060-06-27 07:00:00,21.0254375
2060-06-27 08:00:00,21.02175
2060-06-27 09:00:00,21.0180625
2060-06-27 10:00:00,21.014375
2060-06-27 11:00:00,21.0106875
2060-06-27 12:00:00,21.007
2060-06-27 13:00:00,21.0008333333333
2060-06-27 14:00:00,20.9946666666667
2060-06-27 15:00:00,20.9885
2060-06-27 16:00:00,20.9823333333333
2060-06-27 17:00:00,20.9761666666667
2060-06-27 18:00:00,20.97
2060-06-27 19:00:00,20.9638333333333
2060-06-27 20:00:00,20.9576666666667
2060-06-27 21:00:00,20.9515
2060-06-27 22:00:00,20.9453333333333
2060-06-27 23:00:00,20.9391666666667
2060-06-28 00:00:00,20.933
2060-06-28 01:00:00,20.9268333333333
2060-06-28 02:00:00,20.9206666666667
2060-06-28 03:00:00,20.9145
2060-06-28 04:00:00,20.9083333333333
2060-06-28 05:00:00,20.9021666666667
2060-06-28 06:00:00,20.896
2060-06-28 07:00:00,20.8898333333333
2060-06-28 08:00:00,20.8836666666667
2060-06-28 09:00:00,20.8775
2060-06-28 10:00:00,20.8713333333333
2060-06-28 11:00:00,20.8651666666667
2060-06-28 12:00:00,20.859
2060-06-28 13:00:00,20.8528333333333
2060-06-28 14:00:00,20.8466666666667
2060-06-28 15:00:00,20.8405
2060-06-28 16:00:00,20.8343333333333
2060-06-28 17:00:00,20.8281666666667
2060-06-28 18:00:00,20.822
2060-06-28 19:00:00,20.8158333333333
2060-06-28 20:00:00,20.8096666666667
2060-06-28 21:00:00,20.8035
2060-06-28 22:00:00,20.7973333333333
2060-06-28 23:00:00,20.7911666666667
2060-06-29 00:00:00,20.785
2060-06-29 01:00:00,20.7788333333333
2060-06-29 02:00:00,20.7726666666667
2060-06-29 03:00:00,20.7665
2060-06-29 04:00:00,20.7603333333333
2060-06-29 05:00:00,20.7541666666667
2060-06-29 06:00:00,20.748
2060-06-29 07:00:00,20.7418333333333
2060-06-29 08:00:00,20.7356666666667
2060-06-29 09:00:00,20.7295
2060-06-29 10:00:00,20.7233333333333
2060-06-29 11:00:00,20.7171666666667
2060-06-29 12:00:00,20.711
2060-06-29 13:00:00,20.7071875
2060-06-29 14:00:00,20.703375
2060-06-29 15:00:00,20.6995625
2060-06-29 16:00:00,20.69575
2060-06-29 17:00:00,20.6919375
2060-06-29 18:00:00,20.688125
2060-06-29 19:00:00,20.6843125
2060-06-29 20:00:00,20.6805
2060-06-29 21:00:00,20.6766875
2060-06-29 22:00:00,20.672875
2060-06-29 23:00:00,20.6690625
2060-06-30 00:00:00,20.66525
2060-06-30 01:00:00,20.6614375
2060-06-30 02:00:00,20.657625
2060-06-30 03:00:00,20.6538125
2060-06-30 04:00:00,20.65
2060-06-30 05:00:00,20.6461875
2060-06-30 06:00:00,20.642375
2060-06-30 07:00:00,20.6385625
2060-06-30 08:00:00,20.63475
2060-06-30 09:00:00,20.6309375
2060-06-30 10:00:00,20.627125
2060-06-30 11:00:00,20.6233125
2060-06-30 12:00:00,20.6195
2060-06-30 13:00:00,20.6156875
2060-06-30 14:00:00,20.611875
2060-06-30 15:00:00,20.6080625
2060-06-30 16:00:00,20.60425
2060-06-30 17:00:00,20.6004375
2060-06-30 18:00:00,20.596625
2060-06-30 19:00:00,20.5928125
2060-06-30 20:00:00,20.589
2060-06-30 21:00:00,20.5851875
2060-06-30 22:00:00,20.581375
2060-06-30 23:00:00,20.5775625
2060-07-01 00:00:00,20.57375
2060-07-01 01:00:00,20.5699375
2060-07-01 02:00:00,20.566125
2060-07-01 03:00:00,20.5623125
2060-07-01 04:00:00,20.5585
2060-07-01 05:00:00,20.5546875
2060-07-01 06:00:00,20.550875
2060-07-01 07:00:00,20.5470625
2060-07-01 08:00:00,20.54325
2060-07-01 09:00:00,20.5394375
2060-07-01 10:00:00,20.535625
2060-07-01 11:00:00,20.5318125
2060-07-01 12:00:00,20.528
2060-07-01 13:00:00,20.5288958333333
2060-07-01 14:00:00,20.5297916666667
2060-07-01 15:00:00,20.5306875
2060-07-01 16:00:00,20.5315833333333
2060-07-01 17:00:00,20.5324791666667
2060-07-01 18:00:00,20.533375
2060-07-01 19:00:00,20.5342708333333
2060-07-01 20:00:00,20.5351666666667
2060-07-01 21:00:00,20.5360625
2060-07-01 22:00:00,20.5369583333333
2060-07-01 23:00:00,20.5378541666667
2060-07-02 00:00:00,20.53875
2060-07-02 01:00:00,20.5396458333333
2060-07-02 02:00:00,20.5405416666667
2060-07-02 03:00:00,20.5414375
2060-07-02 04:00:00,20.5423333333333
2060-07-02 05:00:00,20.5432291666667
2060-07-02 06:00:00,20.544125
2060-07-02 07:00:00,20.5450208333333
2060-07-02 08:00:00,20.5459166666667
2060-07-02 09:00:00,20.5468125
2060-07-02 10:00:00,20.5477083333333
2060-07-02 11:00:00,20.5486041666667
2060-07-02 12:00:00,20.5495
2060-07-02 13:00:00,20.5503958333333
2060-07-02 14:00:00,20.5512916666667
2060-07-02 15:00:00,20.5521875
2060-07-02 16:00:00,20.5530833333333
2060-07-02 17:00:00,20.5539791666667
2060-07-02 18:00:00,20.554875
2060-07-02 19:00:00,20.5557708333333
2060-07-02 20:00:00,20.5566666666667
2060-07-02 21:00:00,20.5575625
2060-07-02 22:00:00,20.5584583333333
2060-07-02 23:00:00,20.5593541666667
2060-07-03 00:00:00,20.56025
2060-07-03 01:00:00,20.5611458333333
2060-07-03 02:00:00,20.5620416666667
2060-07-03 03:00:00,20.5629375
2060-07-03 04:00:00,20.5638333333333
2060-07-03 05:00:00,20.5647291666667
2060-07-03 06:00:00,20.565625
2060-07-03 07:00:00,20.5665208333333
2060-07-03 08:00:00,20.5674166666667
2060-07-03 09:00:00,20.5683125
2060-07-03 10:00:00,20.5692083333333
2060-07-03 11:00:00,20.5701041666667
2060-07-03 12:00:00,20.571
2060-07-03 13:00:00,20.5690208333333
2060-07-03 14:00:00,20.5670416666667
2060-07-03 15:00:00,20.5650625
2060-07-03 16:00:00,20.5630833333333
2060-07-03 17:00:00,20.5611041666667
2060-07-03 18:00:00,20.559125
2060-07-03 19:00:00,20.5571458333333
2060-07-03 20:00:00,20.5551666666667
2060-07-03 21:00:00,20.5531875
2060-07-03 22:00:00,20.5512083333333
2060-07-03 23:00:00,20.5492291666667
2060-07-04 00:00:00,20.54725
2060-07-04 01:00:00,20.5452708333333
2060-07-04 02:00:00,20.5432916666667
2060-07-04 03:00:00,20.5413125
2060-07-04 04:00:00,20.5393333333333
2060-07-04 05:00:00,20.5373541666667
2060-07-04 06:00:00,20.535375
2060-07-04 07:00:00,20.5333958333333
2060-07-04 08:00:00,20.5314166666667
2060-07-04 09:00:00,20.5294375
2060-07-04 10:00:00,20.5274583333333
2060-07-04 11:00:00,20.5254791666667
2060-07-04 12:00:00,20.5235
2060-07-04 13:00:00,20.5215208333333
2060-07-04 14:00:00,20.5195416666667
2060-07-04 15:00:00,20.5175625
2060-07-04 16:00:00,20.5155833333333
2060-07-04 17:00:00,20.5136041666667
2060-07-04 18:00:00,20.511625
2060-07-04 19:00:00,20.5096458333333
2060-07-04 20:00:00,20.5076666666667
2060-07-04 21:00:00,20.5056875
2060-07-04 22:00:00,20.5037083333333
2060-07-04 23:00:00,20.5017291666667
2060-07-05 00:00:00,20.49975
2060-07-05 01:00:00,20.4977708333333
2060-07-05 02:00:00,20.4957916666667
2060-07-05 03:00:00,20.4938125
2060-07-05 04:00:00,20.4918333333333
2060-07-05 05:00:00,20.4898541666667
2060-07-05 06:00:00,20.487875
2060-07-05 07:00:00,20.4858958333333
2060-07-05 08:00:00,20.4839166666667
2060-07-05 09:00:00,20.4819375
2060-07-05 10:00:00,20.4799583333333
2060-07-05 11:00:00,20.4779791666667
2060-07-05 12:00:00,20.476
2060-07-05 13:00:00,20.469375
2060-07-05 14:00:00,20.46275
2060-07-05 15:00:00,20.456125
2060-07-05 16:00:00,20.4495
2060-07-05 17:00:00,20.442875
2060-07-05 18:00:00,20.43625
2060-07-05 19:00:00,20.429625
2060-07-05 20:00:00,20.423
2060-07-05 21:00:00,20.416375
2060-07-05 22:00:00,20.40975
2060-07-05 23:00:00,20.403125
2060-07-06 00:00:00,20.3965
2060-07-06 01:00:00,20.389875
2060-07-06 02:00:00,20.38325
2060-07-06 03:00:00,20.376625
2060-07-06 04:00:00,20.37
2060-07-06 05:00:00,20.363375
2060-07-06 06:00:00,20.35675
2060-07-06 07:00:00,20.350125
2060-07-06 08:00:00,20.3435
2060-07-06 09:00:00,20.336875
2060-07-06 10:00:00,20.33025
2060-07-06 11:00:00,20.323625
2060-07-06 12:00:00,20.317
2060-07-06 13:00:00,20.310375
2060-07-06 14:00:00,20.30375
2060-07-06 15:00:00,20.297125
2060-07-06 16:00:00,20.2905
2060-07-06 17:00:00,20.283875
2060-07-06 18:00:00,20.27725
2060-07-06 19:00:00,20.270625
2060-07-06 20:00:00,20.264
2060-07-06 21:00:00,20.257375
2060-07-06 22:00:00,20.25075
2060-07-06 23:00:00,20.244125
2060-07-07 00:00:00,20.2375
2060-07-07 01:00:00,20.230875
2060-07-07 02:00:00,20.22425
2060-07-07 03:00:00,20.217625
2060-07-07 04:00:00,20.211
2060-07-07 05:00:00,20.204375
2060-07-07 06:00:00,20.19775
2060-07-07 07:00:00,20.191125
2060-07-07 08:00:00,20.1845
2060-07-07 09:00:00,20.177875
2060-07-07 10:00:00,20.17125
2060-07-07 11:00:00,20.164625
2060-07-07 12:00:00,20.158
2060-07-07 13:00:00,20.1580833333333
2060-07-07 14:00:00,20.1581666666667
2060-07-07 15:00:00,20.15825
2060-07-07 16:00:00,20.1583333333333
2060-07-07 17:00:00,20.1584166666667
2060-07-07 18:00:00,20.1585
2060-07-07 19:00:00,20.1585833333333
2060-07-07 20:00:00,20.1586666666667
2060-07-07 21:00:00,20.15875
2060-07-07 22:00:00,20.1588333333333
2060-07-07 23:00:00,20.1589166666667
2060-07-08 00:00:00,20.159
2060-07-08 01:00:00,20.1590833333333
2060-07-08 02:00:00,20.1591666666667
2060-07-08 03:00:00,20.15925
2060-07-08 04:00:00,20.1593333333333
2060-07-08 05:00:00,20.1594166666667
2060-07-08 06:00:00,20.1595
2060-07-08 07:00:00,20.1595833333333
2060-07-08 08:00:00,20.1596666666667
2060-07-08 09:00:00,20.15975
2060-07-08 10:00:00,20.1598333333333
2060-07-08 11:00:00,20.1599166666667
2060-07-08 12:00:00,20.16
2060-07-08 13:00:00,20.1600833333333
2060-07-08 14:00:00,20.1601666666667
2060-07-08 15:00:00,20.16025
2060-07-08 16:00:00,20.1603333333333
2060-07-08 17:00:00,20.1604166666667
2060-07-08 18:00:00,20.1605
2060-07-08 19:00:00,20.1605833333333
2060-07-08 20:00:00,20.1606666666667
2060-07-08 21:00:00,20.16075
2060-07-08 22:00:00,20.1608333333333
2060-07-08 23:00:00,20.1609166666667
2060-07-09 00:00:00,20.161
2060-07-09 01:00:00,20.1610833333333
2060-07-09 02:00:00,20.1611666666667
2060-07-09 03:00:00,20.16125
2060-07-09 04:00:00,20.1613333333333
2060-07-09 05:00:00,20.1614166666667
2060-07-09 06:00:00,20.1615
2060-07-09 07:00:00,20.1615833333333
2060-07-09 08:00:00,20.1616666666667
2060-07-09 09:00:00,20.16175
2060-07-09 10:00:00,20.1618333333333
2060-07-09 11:00:00,20.1619166666667
2060-07-09 12:00:00,20.162
2060-07-09 13:00:00,20.1562083333333
2060-07-09 14:00:00,20.1504166666667
2060-07-09 15:00:00,20.144625
2060-07-09 16:00:00,20.1388333333333
2060-07-09 17:00:00,20.1330416666667
2060-07-09 18:00:00,20.12725
2060-07-09 19:00:00,20.1214583333333
2060-07-09 20:00:00,20.1156666666667
2060-07-09 21:00:00,20.109875
2060-07-09 22:00:00,20.1040833333333
2060-07-09 23:00:00,20.0982916666667
2060-07-10 00:00:00,20.0925
2060-07-10 01:00:00,20.0867083333333
2060-07-10 02:00:00,20.0809166666667
2060-07-10 03:00:00,20.075125
2060-07-10 04:00:00,20.0693333333333
2060-07-10 05:00:00,20.0635416666667
2060-07-10 06:00:00,20.05775
2060-07-10 07:00:00,20.0519583333333
2060-07-10 08:00:00,20.0461666666667
2060-07-10 09:00:00,20.040375
2060-07-10 10:00:00,20.0345833333333
2060-07-10 11:00:00,20.0287916666667
2060-07-10 12:00:00,20.023
2060-07-10 13:00:00,20.0172083333333
2060-07-10 14:00:00,20.0114166666667
2060-07-10 15:00:00,20.005625
2060-07-10 16:00:00,19.9998333333333
2060-07-10 17:00:00,19.9940416666667
2060-07-10 18:00:00,19.98825
2060-07-10 19:00:00,19.9824583333333
2060-07-10 20:00:00,19.9766666666667
2060-07-10 21:00:00,19.970875
2060-07-10 22:00:00,19.9650833333333
2060-07-10 23:00:00,19.9592916666667
2060-07-11 00:00:00,19.9535
2060-07-11 01:00:00,19.9477083333333
2060-07-11 02:00:00,19.9419166666667
2060-07-11 03:00:00,19.936125
2060-07-11 04:00:00,19.9303333333333
2060-07-11 05:00:00,19.9245416666667
2060-07-11 06:00:00,19.91875
2060-07-11 07:00:00,19.9129583333333
2060-07-11 08:00:00,19.9071666666667
2060-07-11 09:00:00,19.901375
2060-07-11 10:00:00,19.8955833333333
2060-07-11 11:00:00,19.8897916666667
2060-07-11 12:00:00,19.884
2060-07-11 13:00:00,19.8919583333333
2060-07-11 14:00:00,19.8999166666667
2060-07-11 15:00:00,19.907875
2060-07-11 16:00:00,19.9158333333333
2060-07-11 17:00:00,19.9237916666667
2060-07-11 18:00:00,19.93175
2060-07-11 19:00:00,19.9397083333333
2060-07-11 20:00:00,19.9476666666667
2060-07-11 21:00:00,19.955625
2060-07-11 22:00:00,19.9635833333333
2060-07-11 23:00:00,19.9715416666667
2060-07-12 00:00:00,19.9795
2060-07-12 01:00:00,19.9874583333333
2060-07-12 02:00:00,19.9954166666667
2060-07-12 03:00:00,20.003375
2060-07-12 04:00:00,20.0113333333333
2060-07-12 05:00:00,20.0192916666667
2060-07-12 06:00:00,20.02725
2060-07-12 07:00:00,20.0352083333333
2060-07-12 08:00:00,20.0431666666667
2060-07-12 09:00:00,20.051125
2060-07-12 10:00:00,20.0590833333333
2060-07-12 11:00:00,20.0670416666667
2060-07-12 12:00:00,20.075
2060-07-12 13:00:00,20.0829583333333
2060-07-12 14:00:00,20.0909166666667
2060-07-12 15:00:00,20.098875
2060-07-12 16:00:00,20.1068333333333
2060-07-12 17:00:00,20.1147916666667
2060-07-12 18:00:00,20.12275
2060-07-12 19:00:00,20.1307083333333
2060-07-12 20:00:00,20.1386666666667
2060-07-12 21:00:00,20.146625
2060-07-12 22:00:00,20.1545833333333
2060-07-12 23:00:00,20.1625416666667
2060-07-13 00:00:00,20.1705
2060-07-13 01:00:00,20.1784583333333
2060-07-13 02:00:00,20.1864166666667
2060-07-13 03:00:00,20.194375
2060-07-13 04:00:00,20.2023333333333
2060-07-13 05:00:00,20.2102916666667
2060-07-13 06:00:00,20.21825
2060-07-13 07:00:00,20.2262083333333
2060-07-13 08:00:00,20.2341666666667
2060-07-13 09:00:00,20.242125
2060-07-13 10:00:00,20.2500833333333
2060-07-13 11:00:00,20.2580416666667
2060-07-13 12:00:00,20.266
2060-07-13 13:00:00,20.2734583333333
2060-07-13 14:00:00,20.2809166666667
2060-07-13 15:00:00,20.288375
2060-07-13 16:00:00,20.2958333333333
2060-07-13 17:00:00,20.3032916666667
2060-07-13 18:00:00,20.31075
2060-07-13 19:00:00,20.3182083333333
2060-07-13 20:00:00,20.3256666666667
2060-07-13 21:00:00,20.333125
2060-07-13 22:00:00,20.3405833333333
2060-07-13 23:00:00,20.3480416666667
2060-07-14 00:00:00,20.3555
2060-07-14 01:00:00,20.3629583333333
2060-07-14 02:00:00,20.3704166666667
2060-07-14 03:00:00,20.377875
2060-07-14 04:00:00,20.3853333333333
2060-07-14 05:00:00,20.3927916666667
2060-07-14 06:00:00,20.40025
2060-07-14 07:00:00,20.4077083333333
2060-07-14 08:00:00,20.4151666666667
2060-07-14 09:00:00,20.422625
2060-07-14 10:00:00,20.4300833333333
2060-07-14 11:00:00,20.4375416666667
2060-07-14 12:00:00,20.445
2060-07-14 13:00:00,20.4524583333333
2060-07-14 14:00:00,20.4599166666667
2060-07-14 15:00:00,20.467375
2060-07-14 16:00:00,20.4748333333333
2060-07-14 17:00:00,20.4822916666667
2060-07-14 18:00:00,20.48975
2060-07-14 19:00:00,20.4972083333333
2060-07-14 20:00:00,20.5046666666667
2060-07-14 21:00:00,20.512125
2060-07-14 22:00:00,20.5195833333333
2060-07-14 23:00:00,20.5270416666667
2060-07-15 00:00:00,20.5345
2060-07-15 01:00:00,20.5419583333333
2060-07-15 02:00:00,20.5494166666667
2060-07-15 03:00:00,20.556875
2060-07-15 04:00:00,20.5643333333333
2060-07-15 05:00:00,20.5717916666667
2060-07-15 06:00:00,20.57925
